agent_id, simulation_step, parcel_location_x, parcel_location_y, transaction_price, preference_for_distance, distance_to_city_centre, open_space_amenity, transportation_cost, agent_budget, utility
3729,1.0,31.5,29.5,180.9228515625,0.20861202478408813,0.0,1.0,0.0,246.05508422851562,1.0
4019,2.0,32.5,27.5,170.11782836914062,0.3134682774543762,2.2360680103302,1.0,2.2360680103302,235.59205627441406,0.9840939607258092
4007,2.0,30.5,31.5,173.01171875,0.41363489627838135,2.2360680103302,1.0,2.2360680103302,240.22410583496094,0.9790648289547624
3754,2.0,33.5,30.5,172.3893585205078,0.2744934558868408,2.2360680103302,1.0,2.2360680103302,238.45298767089844,0.9860577694640279
3893,2.0,30.5,28.5,168.03176879882812,0.7169816493988037,1.4142135381698608,0.9600000017881394,1.4142135381698608,234.26243591308594,0.9660605146851494
3965,3.0,32.5,30.5,162.61997985839844,0.7088857889175415,1.4142135381698608,0.920000002682209,1.4142135381698608,228.34603881835938,0.9540973482912398
4056,3.0,31.5,28.5,139.28115844726562,0.8392035961151123,1.0,0.8800000035762787,1.0,194.54214477539062,0.9612881947607342
3999,3.0,28.5,29.5,169.84703063964844,0.5695306658744812,3.0,1.0,3.0,239.0098114013672,0.9613318886718171
3933,4.0,34.5,28.5,165.66395568847656,0.5546843409538269,3.1622776985168457,1.0,3.1622776985168457,233.5052032470703,0.9602487216757609
3797,4.0,29.5,30.5,128.35528564453125,0.8056336641311646,2.2360680103302,0.920000002682209,2.2360680103302,182.42193603515625,0.9442024012297956
4057,4.0,32.5,29.5,129.7880859375,0.8585699796676636,1.0,0.7999999970197678,1.0,182.5210723876953,0.9503529561679938
3856,5.0,31.5,31.5,133.0147705078125,0.7912123799324036,2.0,0.8800000035762787,2.0,189.3072967529297,0.9391417220534062
4027,5.0,29.5,26.5,164.89401245117188,0.3878612816333771,3.605551242828369,1.0,3.605551242828369,231.84942626953125,0.9680123339904805
3960,6.0,30.5,29.5,116.371826171875,0.852786660194397,1.0,0.7199999988079071,1.0,165.32974243164062,0.934641367336892
3788,6.0,29.5,27.5,120.75577545166016,0.7686589956283569,2.8284270763397217,0.920000002682209,2.8284270763397217,173.52581787109375,0.9329833555780862
4090,6.0,31.5,25.5,163.59405517578125,0.2355039417743683,4.0,1.0,4.0,229.13751220703125,0.9782369343658209
3781,7.0,32.5,33.5,155.92807006835938,0.5220692157745361,4.123105525970459,1.0,4.123105525970459,222.1328125,0.9508933234740415
4018,7.0,33.5,27.5,126.9821548461914,0.7277901768684387,2.8284270763397217,0.920000002682209,2.8284270763397217,182.4055938720703,0.9322884545919307
4052,8.0,28.5,32.5,153.63934326171875,0.49771031737327576,4.242640495300293,1.0,4.242640495300293,218.94406127929688,0.9517364033611444
3726,8.0,31.5,32.5,100.73448181152344,0.8163120746612549,3.0,0.8800000035762787,3.0,146.29156494140625,0.9231119961602096
3841,8.0,34.5,32.5,154.60238647460938,0.5446485877037048,4.242640495300293,1.0,4.242640495300293,220.8658447265625,0.9473067315870288
3825,9.0,27.5,29.5,152.24351501464844,0.676510214805603,4.0,0.9600000017881394,4.0,220.10108947753906,0.9264339377531836
3820,9.0,36.5,29.5,151.42010498046875,0.48085883259773254,5.0,1.0,5.0,217.49497985839844,0.9447387293513793
4111,9.0,35.5,26.5,149.34063720703125,0.32414233684539795,5.0,1.0,5.0,212.38563537597656,0.9624049906561029
