agent_id, simulation_step, parcel_location_x, parcel_location_y, transaction_price, preference_for_distance, distance_to_city_centre, open_space_amenity, transportation_cost, agent_budget, utility
4019,1.0,31.5,29.5,185.95175170898438,0.360004186630249,0.0,1.0,0.0,252.89437866210938,1.0
3806,2.0,30.5,31.5,165.11434936523438,0.4927768111228943,2.2360680103302,1.0,2.2360680103302,229.86489868164062,0.9751094802030547
3892,2.0,33.5,30.5,162.7263641357422,0.24592454731464386,2.2360680103302,1.0,2.2360680103302,225.03640747070312,0.9874997482857453
4101,2.0,31.5,28.5,166.0554962158203,0.7657998204231262,1.0,0.9600000017881394,1.0,230.1310272216797,0.9735257721324456
3911,3.0,32.5,29.5,145.65777587890625,0.8247034549713135,1.0,0.880000002682209,1.0,203.57647705078125,0.9598218193455615
3868,3.0,29.5,29.5,156.69264221191406,0.7399706840515137,2.0,0.9600000017881394,2.0,220.33731079101562,0.9565943216188891
3840,3.0,33.5,27.5,162.9302978515625,0.4211670458316803,2.8284270763397217,1.0,2.8284270763397217,227.72247314453125,0.9729338909981708
4087,4.0,32.5,32.5,157.16748046875,0.5237984657287598,3.1622776985168457,1.0,3.1622776985168457,221.41494750976562,0.9624200112527108
4105,4.0,30.5,28.5,143.78961181640625,0.8332914710044861,1.4142135381698608,0.8800000035762787,1.4142135381698608,202.18533325195312,0.9531209677341794
3819,5.0,32.5,30.5,122.7260513305664,0.8364322781562805,1.4142135381698608,0.8399999970197678,1.4142135381698608,173.49072265625,0.9461806463094723
3752,5.0,28.5,27.5,156.32357788085938,0.28933244943618774,3.605551242828369,1.0,3.605551242828369,219.00250244140625,0.9760399272672866
3796,5.0,29.5,30.5,141.861572265625,0.7594969272613525,2.2360680103302,0.920000002682209,2.2360680103302,201.55274963378906,0.9427993573910258
4090,6.0,30.5,27.5,136.5856475830078,0.7819716930389404,2.2360680103302,0.8800000035762787,2.2360680103302,195.14109802246094,0.934382744801877
4043,6.0,31.5,25.5,153.39254760742188,0.6611600518226624,4.0,1.0,4.0,219.8755645751953,0.940096396266038
3952,6.0,35.5,29.5,153.90676879882812,0.23398436605930328,4.0,1.0,4.0,215.7894744873047,0.9783758299160689
4046,7.0,30.5,30.5,117.0869369506836,0.8437102437019348,1.4142135381698608,0.760000005364418,1.4142135381698608,166.97970581054688,0.9324608896610287
3834,7.0,34.5,31.5,136.623046875,0.7362939119338989,3.605551242828369,0.9600000017881394,3.605551242828369,197.08543395996094,0.9300834116118962
3893,7.0,32.5,28.5,103.90463256835938,0.8408594131469727,1.4142135381698608,0.760000005364418,1.4142135381698608,148.39891052246094,0.9318167640043726
3802,7.0,28.5,32.5,152.42628479003906,0.3583545684814453,4.242640495300293,1.0,4.242640495300293,215.5937957763672,0.9650101357743974
3869,7.0,31.5,32.5,132.69252014160156,0.7721746563911438,3.0,0.920000002682209,3.0,190.9116973876953,0.9300996608429635
3769,8.0,27.5,29.5,138.7374725341797,0.6757274270057678,4.0,0.9600000017881394,4.0,200.92523193359375,0.9264720906695874
3873,8.0,35.5,26.5,150.21926879882812,0.23043423891067505,5.0,1.0,5.0,212.32635498046875,0.97312590254344
4010,8.0,31.5,26.5,130.5349884033203,0.8043205738067627,3.0,0.8800000035762787,3.0,188.75936889648438,0.9224636494277727
4100,8.0,33.5,28.5,106.66458129882812,0.8579564094543457,2.2360680103302,0.8000000053644181,2.2360680103302,153.5660400390625,0.9272050240443773
3871,9.0,33.5,31.5,111.5672607421875,0.8360159993171692,2.8284270763397217,0.8400000035762787,2.8284270763397217,161.81796264648438,0.9202979293994955
4034,9.0,30.5,34.5,149.41380310058594,0.5630834698677063,5.099019527435303,1.0,5.099019527435303,216.13400268554688,0.934289863735009
4118,9.0,28.5,26.5,135.1150665283203,0.7345591187477112,4.242640495300293,0.9600000017881394,4.242640495300293,196.87939453125,0.919575365501493
3805,10.0,33.5,24.5,147.96087646484375,0.20467203855514526,5.385164737701416,1.0,5.385164737701416,209.4757537841797,0.9741554437083202
4048,10.0,27.5,28.5,129.35366821289062,0.7558287978172302,4.123105525970459,0.920000002682209,4.123105525970459,189.592529296875,0.9109577014062191
