agent_id, simulation_step, parcel_location_x, parcel_location_y, transaction_price, preference_for_distance, distance_to_city_centre, open_space_amenity, transportation_cost, agent_budget, utility
4017,1.0,33.5,19.5,98.88529968261719,0.6549609899520874,10.198039054870605,0.8400000035762787,10.198039054870605,165.37815856933594,0.7952119545619651
3845,1.0,33.5,38.5,79.46614074707031,0.6023424863815308,9.219544410705566,0.880000002682209,9.219544410705566,130.4740753173828,0.8273980819209079
4034,1.0,27.5,25.5,87.75547790527344,0.7424898743629456,5.656854152679443,0.7999999970197678,5.656854152679443,136.7085418701172,0.8542075521690771
3725,1.0,36.5,12.5,84.21475219726562,0.36044102907180786,17.72004508972168,1.0,17.72004508972168,145.49588012695312,0.834249618623107
3878,1.0,22.5,26.5,122.36860656738281,0.5333449840545654,9.486832618713379,0.9200000017881393,9.486832618713379,193.21499633789062,0.8473154739057857
4049,1.0,33.5,34.5,108.27983856201172,0.7473378777503967,5.385164737701416,0.7199999988079071,5.385164737701416,169.38214111328125,0.8364320194829302
3938,1.0,41.5,33.5,102.52953338623047,0.6497318744659424,10.770329475402832,0.8400000035762787,10.770329475402832,172.89430236816406,0.7869965976478482
3996,1.0,26.5,41.5,119.08686065673828,0.26329925656318665,13.0,1.0,13.0,183.42739868164062,0.9138038380380115
3730,1.0,32.5,30.5,139.11483764648438,0.8386089205741882,1.4142135381698608,0.7199999988079071,1.4142135381698608,199.2871856689453,0.9232173785150907
4067,1.0,26.5,22.5,85.36326599121094,0.5639680027961731,8.602325439453125,0.9200000017881393,8.602325439453125,135.98828125,0.8551549530641203
3872,1.0,38.5,25.5,97.71824645996094,0.45797303318977356,8.062257766723633,1.0,8.062257766723633,147.9614715576172,0.9132313454794468
3843,1.0,39.5,21.5,90.31536102294922,0.4966377019882202,11.313708305358887,0.9200000017881393,11.313708305358887,148.82879638671875,0.8299698984414984
3758,1.0,26.5,19.5,113.9029769897461,0.4305047392845154,11.180339813232422,1.0,11.180339813232422,177.57273864746094,0.8838588450226208
3882,1.0,19.5,26.5,112.00511932373047,0.5450271964073181,12.369317054748535,0.9200000017881393,12.369317054748535,186.21522521972656,0.80748169548227
4031,1.0,26.5,26.5,100.62103271484375,0.7239592671394348,5.830951690673828,0.7199999988079071,5.830951690673828,159.5829315185547,0.8256992308742909
4066,1.0,28.5,31.5,97.59996032714844,0.8085753321647644,3.605551242828369,0.5999999940395355,3.605551242828369,150.13323974609375,0.8474196610260625
3937,1.0,21.5,30.5,130.86061096191406,0.4896382987499237,10.049875259399414,0.9200000017881393,10.049875259399414,206.67478942871094,0.846370660156356
3958,1.0,25.5,38.5,105.21365356445312,0.23615102469921112,10.816654205322266,1.0,10.816654205322266,159.18153381347656,0.9368945486083905
4108,1.0,22.5,20.5,123.01204681396484,0.14652396738529205,12.727922439575195,1.0,12.727922439575195,184.57566833496094,0.9522618540007374
3995,1.0,37.5,29.5,105.9136962890625,0.7802391648292542,6.0,0.880000002682209,6.0,162.37985229492188,0.869215013792217
3976,1.0,28.5,20.5,122.97515869140625,0.45361360907554626,9.486832618713379,1.0,9.486832618713379,187.3871612548828,0.897788958295522
3940,1.0,36.5,27.5,113.41886138916016,0.7307260632514954,5.385164737701416,0.7999999970197678,5.385164737701416,174.31488037109375,0.8576398424100709
3915,1.0,20.5,25.5,109.23523712158203,0.42350220680236816,11.704699516296387,1.0,11.704699516296387,171.74771118164062,0.8797667783514407
3970,1.0,36.5,23.5,111.2226791381836,0.19192300736904144,7.8102498054504395,1.0,7.8102498054504395,162.12490844726562,0.9639393611268088
4099,1.0,33.5,26.5,132.98146057128906,0.7993603944778442,3.605551242828369,0.8400000035762787,3.605551242828369,195.2921600341797,0.903043628143399
4106,1.0,31.5,36.5,108.36063385009766,0.6321665048599243,7.0,0.880000002682209,7.0,168.47451782226562,0.8570042521299339
3877,1.0,26.5,46.5,106.34823608398438,0.26001137495040894,17.72004508972168,1.0,17.72004508972168,173.79412841796875,0.8774559052827139
3803,1.0,33.5,21.5,100.76882934570312,0.1488960087299347,8.246211051940918,1.0,8.246211051940918,147.5548095703125,0.97019678388534
3794,1.0,17.5,22.5,97.15138244628906,0.20266519486904144,15.65247631072998,1.0,15.65247631072998,154.4261016845703,0.9166699798000533
3808,1.0,35.5,41.5,133.67611694335938,0.30291762948036194,12.649110794067383,1.0,12.649110794067383,205.1483154296875,0.9044910431393215
4094,1.0,32.5,31.5,80.44744873046875,0.8700241446495056,2.2360680103302,0.5200000107288361,2.2360680103302,120.2061996459961,0.8785377758194866
4011,1.0,23.5,32.5,94.08614349365234,0.5723937749862671,8.5440034866333,0.8400000035762787,8.5440034866333,152.7114715576172,0.8223869231800978
4092,1.0,43.5,24.5,95.350830078125,0.5094215273857117,13.0,0.9200000017881393,13.0,161.15122985839844,0.8062967283100511
4102,1.0,23.5,16.5,101.48114013671875,0.12667885422706604,15.264337539672852,1.0,15.264337539672852,157.3405303955078,0.948653004582304
4028,1.0,29.5,26.5,107.4136962890625,0.6416501402854919,3.605551242828369,1.0,3.605551242828369,154.07958984375,0.9476377422659077
3930,1.0,24.5,21.5,106.22434997558594,0.16073189675807953,10.630146026611328,1.0,10.630146026611328,158.57022094726562,0.9574439724599433
3817,1.0,38.5,40.5,94.6652603149414,0.2623044550418854,13.03840446472168,1.0,13.03840446472168,148.51364135742188,0.9138257930459999
3989,1.0,28.5,37.5,105.77803802490234,0.5473201274871826,8.5440034866333,0.880000002682209,8.5440034866333,168.20457458496094,0.8406689409273651
4021,1.0,22.5,19.5,83.32874298095703,0.5072940587997437,13.45362377166748,0.9200000017881393,13.45362377166748,143.5506134033203,0.8008904533528841
3871,1.0,37.5,19.5,119.10689544677734,0.3460372984409332,11.661903381347656,1.0,11.661903381347656,183.58465576171875,0.9010264061576629
4043,1.0,34.5,22.5,84.64778900146484,0.6697186827659607,7.6157732009887695,0.8400000035762787,7.6157732009887695,136.13755798339844,0.8334037811998504
3844,1.0,25.5,30.5,100.67524719238281,0.7435107827186584,6.082762718200684,0.760000005364418,6.082762718200684,158.5789031982422,0.8362962550088416
4051,1.0,44.5,25.5,108.46691131591797,0.17741866409778595,13.601470947265625,1.0,13.601470947265625,166.45941162109375,0.9378908466425487
3916,1.0,35.5,37.5,94.42168426513672,0.5953392386436462,8.9442720413208,0.8400000035762787,8.9442720413208,154.38043212890625,0.8162823745047042
3826,1.0,33.5,25.5,105.18846893310547,0.8031316995620728,4.4721360206604,0.760000005364418,4.4721360206604,159.6049346923828,0.870747427897217
4020,1.0,29.5,38.5,118.15400695800781,0.2548998296260834,9.219544410705566,1.0,9.219544410705566,175.20452880859375,0.9430199218997191
3979,1.0,30.5,26.5,89.16680145263672,0.8090124130249023,3.1622776985168457,0.6800000071525574,3.1622776985168457,134.19590759277344,0.8756242795659602
4052,1.0,25.5,34.5,73.60072326660156,0.7191087007522583,7.8102498054504395,0.760000005364418,7.8102498054504395,122.11790466308594,0.806785499417033
3754,1.0,35.5,17.5,117.67848205566406,0.3445286452770233,12.649110794067383,1.0,12.649110794067383,183.5590362548828,0.8921043094523559
4062,1.0,27.5,21.5,95.08446502685547,0.6606608629226685,8.9442720413208,0.880000002682209,8.9442720413208,154.1185302734375,0.826668529821398
4119,1.0,31.5,25.5,103.63006591796875,0.1432032287120819,4.0,1.0,4.0,145.94866943359375,0.9867094852105349
4086,1.0,33.5,18.5,89.29898071289062,0.4834001362323761,11.180339813232422,1.0,11.180339813232422,142.89816284179688,0.8705527074928644
4056,1.0,36.5,30.5,107.27339935302734,0.5333549976348877,5.099019527435303,0.9200000017881393,5.099019527435303,159.85243225097656,0.901865669388477
3873,1.0,37.5,22.5,102.65621185302734,0.6254779696464539,9.219544410705566,0.9200000017881393,9.219544410705566,164.33892822265625,0.8392987420684191
3899,1.0,38.5,14.5,102.40450286865234,0.21811144053936005,16.552946090698242,1.0,16.552946090698242,164.02786254882812,0.9044092910019487
3888,1.0,38.5,32.5,117.04507446289062,0.5718852281570435,7.6157732009887695,0.880000002682209,7.6157732009887695,182.82369995117188,0.8511478197561136
3829,1.0,20.5,28.5,111.15237426757812,0.5302994251251221,11.045360565185547,0.9200000017881393,11.045360565185547,180.60780334472656,0.8276881692938534
3776,1.0,32.5,39.5,78.66072082519531,0.6360692381858826,10.049875259399414,0.7999999970197678,10.049875259399414,134.71368408203125,0.7845790265378995
3973,1.0,29.5,36.5,114.80599212646484,0.7479801177978516,7.280109882354736,0.7199999988079071,7.280109882354736,185.6584930419922,0.8063048476645881
3825,1.0,17.5,19.5,90.40969848632812,0.30453866720199585,17.20465087890625,1.0,17.20465087890625,151.31956481933594,0.8629629470491615
4014,1.0,31.5,27.5,126.64908599853516,0.8335317373275757,2.0,0.6800000071525574,2.0,184.58627319335938,0.902821672077123
3924,1.0,28.5,35.5,134.7981414794922,0.30425119400024414,6.7082037925720215,1.0,6.7082037925720215,195.06234741210938,0.9518951309682128
4107,1.0,23.5,25.5,107.46794891357422,0.516316831111908,8.9442720413208,1.0,8.9442720413208,165.09202575683594,0.8914896951718606
3859,1.0,39.5,34.5,86.2756576538086,0.6125367283821106,9.433980941772461,0.7999999970197678,9.433980941772461,145.02206420898438,0.7936283780852467
3736,1.0,33.5,40.5,92.24687957763672,0.15782663226127625,11.180339813232422,1.0,11.180339813232422,139.782470703125,0.9557482862565612
