agent_id, simulation_step, parcel_location_x, parcel_location_y, transaction_price, preference_for_distance, distance_to_city_centre, open_space_amenity, transportation_cost, agent_budget, utility
3886,1.0,30.5,29.5,114.24536895751953,0.8129134178161621,1.0,0.880000002682209,1.0,160.0,0.9586311613830336
3883,1.0,41.5,30.5,107.45492553710938,0.1851683408021927,10.049875259399414,1.0,10.049875259399414,160.0,0.9541012531394575
3969,1.0,33.5,20.5,100.40074157714844,0.5631157159805298,9.219544410705566,0.9200000017881393,9.219544410705566,160.0,0.8470164995334039
3750,1.0,24.5,41.5,104.58720397949219,0.1319056898355484,13.892443656921387,1.0,13.892443656921387,160.0,0.952269771592683
3908,1.0,27.5,31.5,100.32127380371094,0.7360066771507263,4.4721360206604,0.5999999940395355,4.4721360206604,160.0,0.8088207587429546
3815,1.0,17.5,27.5,103.05056762695312,0.18890289962291718,14.142135620117188,1.0,14.142135620117188,160.0,0.9309311190879893
3973,1.0,33.5,40.5,104.67879486083984,0.27572259306907654,11.180339813232422,1.0,11.180339813232422,160.0,0.9239749768618394
3987,1.0,35.5,38.5,101.12329864501953,0.39773428440093994,9.848857879638672,0.9200000017881393,9.848857879638672,160.0,0.8616987332117099
3769,1.0,43.5,22.5,104.57878112792969,0.13228780031204224,13.892443656921387,1.0,13.892443656921387,160.0,0.952134867575734
3856,1.0,33.5,25.5,103.22145080566406,0.8612167239189148,4.4721360206604,0.5600000023841858,4.4721360206604,160.0,0.8428663994539106
4022,1.0,44.5,20.5,101.27645111083984,0.18739816546440125,15.81138801574707,1.0,15.81138801574707,160.0,0.9217545435829355
3727,1.0,39.5,24.5,105.55718994140625,0.35829469561576843,9.433980941772461,1.0,9.433980941772461,160.0,0.918853539249661
4061,1.0,20.5,30.5,106.93667602539062,0.15473845601081848,11.045360565185547,1.0,11.045360565185547,160.0,0.9571876039566178
3757,1.0,27.5,18.5,103.8442153930664,0.28622105717658997,11.704699516296387,1.0,11.704699516296387,160.0,0.9170672753850038
4105,1.0,43.5,37.5,101.10942840576172,0.25799909234046936,14.422204971313477,1.0,14.422204971313477,160.0,0.904735213471667
3931,1.0,29.5,25.5,100.04005432128906,0.6745179891586304,4.4721360206604,0.6399999856948853,4.4721360206604,160.0,0.8056370553972766
3892,1.0,27.5,29.5,111.15723419189453,0.6093686819076538,4.0,1.0,4.0,160.0,0.944656472159495
4084,1.0,24.5,29.5,101.53862762451172,0.7189781665802002,7.0,0.8400000035762787,7.0,160.0,0.8428032456310574
3822,1.0,25.5,27.5,105.19952392578125,0.5833947062492371,6.324555397033691,0.9200000017881393,6.324555397033691,160.0,0.8838836171134076
4106,1.0,43.5,29.5,104.11430358886719,0.2532716989517212,12.0,1.0,12.0,160.0,0.9241553023033954
3873,1.0,28.5,35.5,100.26014709472656,0.8176957368850708,6.7082037925720215,0.7199999988079071,6.7082037925720215,160.0,0.8249884588392837
3917,1.0,40.5,41.5,100.22958374023438,0.26489338278770447,15.0,1.0,15.0,160.0,0.897746324584952
3963,1.0,22.5,31.5,100.0911636352539,0.41835352778434753,9.219544410705566,0.880000002682209,9.219544410705566,160.0,0.8431231198045114
