agent_id, simulation_step, parcel_location_x, parcel_location_y, transaction_price, preference_for_distance, distance_to_city_centre, open_space_amenity, transportation_cost, agent_budget, utility
3920,1.0,19.5,21.5,102.26826477050781,0.20929057896137238,14.422204971313477,1.0,14.422204971313477,160.0,0.9219979317539273
3755,1.0,33.5,31.5,113.51915740966797,0.5060466527938843,2.8284270763397217,1.0,2.8284270763397217,160.0,0.9675684850030063
4044,1.0,30.5,26.5,106.24945068359375,0.7867028713226318,3.1622776985168457,0.6800000071525574,3.1622776985168457,160.0,0.8695402232962448
4021,1.0,41.5,31.5,100.10597229003906,0.4425997734069824,10.198039054870605,0.9200000017881393,10.198039054870605,160.0,0.8515704625176365
3922,1.0,28.5,40.5,102.08922576904297,0.4012804329395294,11.401754379272461,1.0,11.401754379272461,160.0,0.8889403026675149
3774,1.0,19.5,33.5,101.55768585205078,0.3397238254547119,12.649110794067383,1.0,12.649110794067383,160.0,0.8935258970669073
4121,1.0,33.5,30.5,107.52820587158203,0.8502611517906189,2.2360680103302,0.5600000023841858,2.2360680103302,160.0,0.8778213333099892
3773,1.0,39.5,30.5,102.25831604003906,0.5791210532188416,8.062257766723633,0.9200000017881393,8.062257766723633,160.0,0.8608198537806379
3748,1.0,30.5,25.5,110.0360336303711,0.5786266922950745,4.123105525970459,0.9600000008940697,4.123105525970459,160.0,0.929591865655136
3809,1.0,29.5,26.5,104.2624740600586,0.8589048385620117,3.605551242828369,0.5200000107288361,3.605551242828369,160.0,0.8485221597167827
3857,1.0,30.5,15.5,100.34768676757812,0.31070399284362793,14.03566837310791,1.0,14.03566837310791,160.0,0.8899042659166374
4102,1.0,41.5,23.5,102.08708190917969,0.38167500495910645,11.661903381347656,1.0,11.661903381347656,160.0,0.891406967366594
3746,1.0,26.5,31.5,111.58422088623047,0.2688255310058594,5.385164737701416,1.0,5.385164737701416,160.0,0.9661929041449085
3982,1.0,40.5,27.5,100.31221771240234,0.3862176537513733,9.219544410705566,0.880000002682209,9.219544410705566,160.0,0.8459001854266303
