agent_id, simulation_step, parcel_location_x, parcel_location_y, transaction_price, preference_for_distance, distance_to_city_centre, open_space_amenity, transportation_cost, agent_budget, utility
4009,1.0,31.5,29.5,155.3623046875,0.23834128677845,0.0,1.0,0.0,211.29273986816406,1.0
3937,2.0,30.5,31.5,148.3061065673828,0.4896382987499237,2.2360680103302,1.0,2.2360680103302,206.67478942871094,0.9752660318358878
3846,2.0,32.5,29.5,146.6676483154297,0.7762050032615662,1.0,0.9600000017881394,1.0,203.35760498046875,0.9737108575968283
3828,2.0,29.5,28.5,143.40159606933594,0.5454720854759216,2.2360680103302,1.0,2.2360680103302,200.22486877441406,0.9724847455365845
4093,3.0,33.5,27.5,142.56700134277344,0.3520768880844116,2.8284270763397217,1.0,2.8284270763397217,199.12892150878906,0.9773231728440896
4008,3.0,30.5,28.5,144.802490234375,0.7267749905586243,1.4142135381698608,0.920000002682209,1.4142135381698608,203.3771209716797,0.9549739719027478
3808,3.0,33.5,31.5,147.1959686279297,0.30291762948036194,2.8284270763397217,1.0,2.8284270763397217,205.1483154296875,0.9804583011994978
3883,3.0,31.5,30.5,144.0388946533203,0.8328606486320496,1.0,0.8800000035762787,1.0,201.2283935546875,0.9606464675454994
3959,4.0,31.5,26.5,141.99952697753906,0.5174570679664612,3.0,1.0,3.0,199.9170379638672,0.9648044119580492
3730,4.0,30.5,30.5,141.14932250976562,0.8386089205741882,1.4142135381698608,0.8399999970197678,1.4142135381698608,199.2871856689453,0.9464737761120366
3857,4.0,32.5,28.5,136.770263671875,0.8504860401153564,1.4142135381698608,0.8399999970197678,1.4142135381698608,192.96282958984375,0.948074875727923
4014,5.0,30.5,27.5,129.40992736816406,0.8335317373275757,2.2360680103302,0.8800000035762787,2.2360680103302,184.58627319335938,0.938084418960932
3780,5.0,31.5,33.5,139.34005737304688,0.36692890524864197,4.0,1.0,4.0,197.06253051757812,0.9662984453511118
3961,5.0,27.5,29.5,138.75323486328125,0.17563937604427338,4.0,1.0,4.0,194.3710174560547,0.9837237467529005
3952,5.0,34.5,29.5,138.32943725585938,0.6577086448669434,3.0,0.9600000017881394,3.0,197.42266845703125,0.9422221286001674
3924,6.0,28.5,26.5,138.03067016601562,0.30425119400024414,4.242640495300293,1.0,4.242640495300293,195.06234741210938,0.9702132677068016
4042,6.0,32.5,30.5,129.3636932373047,0.8593547344207764,1.4142135381698608,0.7599999988079071,1.4142135381698608,183.93482971191406,0.936003588484258
4099,6.0,29.5,31.5,136.19842529296875,0.7993603944778442,2.8284270763397217,0.920000002682209,2.8284270763397217,195.2921600341797,0.9335057184973669
3853,7.0,33.5,32.5,134.3499755859375,0.6063830852508545,3.605551242828369,0.9600000017881394,3.605551242828369,193.24525451660156,0.9352932823395587
4015,7.0,33.5,28.5,121.31816101074219,0.8522875905036926,2.2360680103302,0.8399999970197678,2.2360680103302,173.72650146484375,0.933001325350523
4084,7.0,27.5,32.5,136.8809814453125,0.19871459901332855,5.0,1.0,5.0,193.5286102294922,0.976781856728873
3866,7.0,28.5,29.5,132.52850341796875,0.812180757522583,3.0,0.920000002682209,3.0,190.61708068847656,0.9306259311520216
4076,7.0,34.5,25.5,136.67578125,0.5383846759796143,5.0,1.0,5.0,197.5585174560547,0.9383356669093401
3821,8.0,35.5,29.5,130.7405548095703,0.6396806836128235,4.0,0.9600000017881394,4.0,189.36676025390625,0.9282307046838956
3905,8.0,31.5,27.5,125.4491958618164,0.8336966037750244,2.0,0.7599999988079071,2.0,180.838134765625,0.9197283086339735
3815,8.0,30.5,24.5,136.5596923828125,0.1743166297674179,5.099019527435303,1.0,5.099019527435303,192.93319702148438,0.9791784558287916
3973,9.0,32.5,25.5,126.6177749633789,0.7479801177978516,4.123105525970459,0.920000002682209,4.123105525970459,185.6584930419922,0.911051140337043
